04174507.00	 D	 54966.042700	 3.891801	 15.439	 0.78302	 0.13922	 N/A	 -0.13724	 0.16943	 N/A	 0.99303	raw dtr fit
04178389.00	 D	 54967.385010	 23.210712	 14.228	 0.70376	 0.12317	 N/A	 -0.27540	 0.40351	 N/A	 0.99345	raw dtr fit
04245897.00	 D	 55007.572013	 11.257550	 12.538	 0.63651	 0.47325	 N/A	 0.03233	 0.00012	 N/A	 1.00956	raw dtr fit
04247791.00	 D	 54956.032059	 4.100856	 11.260	 0.91120	 0.30579	 N/A	 -0.00348	 0.00428	 N/A	 0.97980	raw dtr fit
04247791.01	 D	 54956.032059	 4.100856	 11.260	 0.90838	 0.30761	 N/A	 0.00243	 -0.00251	 N/A	 0.97938	raw dtr fit
04247791.02	 D	 54953.910000	 4.049700	 11.260	 0.77409	 0.26344	 N/A	 -0.06237	 0.17402	 N/A	 0.96226	raw dtr fit
04252226.00	 D	 54984.261940	 21.858870	 13.916	 0.86111	 0.03770	 N/A	 0.14055	 -0.09897	 N/A	 1.00606	raw dtr fit
04252322.00	 D	 54970.081772	 14.591726	 13.311	 0.71988	 0.12016	 N/A	 -0.15122	 -0.09778	 N/A	 0.99638	raw dtr fit
04255422.00	 D	 54974.582000	 N/A	 12.724	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	
04275328.00	 D	 54959.369726	 6.150641	 13.303	 0.76614	 0.11624	 N/A	 -0.14171	 -0.01375	 N/A	 0.99726	raw dtr fit
04276114.00	 D	 55003.790154	 3.722372	 15.691	 0.70315	 0.19169	 N/A	 0.01042	 0.09797	 N/A	 0.98504	raw dtr fit
04281895.00	 D	 54954.639950	 9.543594	 12.256	 0.89643	 0.07113	 N/A	 -0.06165	 -0.34590	 N/A	 1.00314	raw dtr fit
04285087.00	 D	 54966.450174	 4.486035	 12.785	 0.97819	 0.13897	 N/A	 0.01450	 -0.00142	 N/A	 0.99849	raw dtr fit
04285107.00	 D	 54966.444260	 2.242985	 13.980	 0.76142	 0.11719	 N/A	 -0.15302	 -0.02971	 N/A	 0.99712	raw dtr fit
04346875.00	 D	 55004.332128	 4.694329	 15.584	 0.82988	 0.15597	 N/A	 -0.08380	 0.41350	 N/A	 0.99539	raw dtr fit
04352168.00	 D	 54967.941653	 10.643715	 14.343	 0.70575	 0.09290	 N/A	 0.11839	 -0.07814	 N/A	 0.99954	raw dtr fit
04357272.00	 D	 54984.782470	 2.086258	 15.455	 0.53246	 0.43825	 N/A	 0.00648	 -0.00791	 N/A	 0.93194	raw dtr fit
04365461.00	 D	 54964.865440	 3.428827	 13.309	 0.91647	 0.25213	 N/A	 -0.02340	 0.00492	 N/A	 0.98428	raw dtr fit
04372379.00	 D	 54966.819559	 4.680614	 13.810	 0.76123	 0.11814	 N/A	 -0.14787	 -0.02535	 N/A	 0.99701	raw dtr fit
04375101.00	 D	 54973.697740	 61.259970	 15.518	 0.92000	 0.04591	 N/A	 0.02312	 0.24941	 N/A	 1.00460	raw dtr fit
04376644.00	 D	 54979.117096	 27.677959	 13.767	 0.69009	 0.10718	 N/A	 -0.15959	 0.19895	 N/A	 0.99881	raw dtr fit
04380283.00	 D	 54965.903954	 1.744711	 14.742	 0.90321	 0.29325	 N/A	 0.01608	 0.00625	 N/A	 0.99446	raw dtr fit
